PARENT_PARK,NAME,TOTAL_AREA,YEAR,water_usage_summer,water_usage_autumn,water_usage_winter,water_usage_spring,water_usage_year,RF_summer,RF_autumn,RF_winter,RF_spring,RF_year,ET_summer,ET_autumn,ET_winter,ET_spring,ET_year
1210634,JOHN PASCOE FAWKNER RESERVE,31631,2015,8512,4198,939,2414,16063,117.5,115.8999996,121,93.79999924,448.1999988,468.399999,217.4000003,106.3999998,332.4999997,1124.699999
71406,MAIN STREET RESERVE,8260,2015,0,0,0,0,0,113.283115,127.9316341,144.1697647,96.97035328,482.3548671,470.1623879,213.1160771,103.534882,328.4544987,1115.267846
999261,DEEPDENE PARK,9886,2015,430,229,53,254,966,134.7999992,143.7000008,147.5999985,96.50000191,522.6000004,464.0999998,215.2999995,108.6000003,327.9000008,1115.9
70619,FLEMING PARK,17373,2015,0,0,0,0,0,118.9738319,132.8551565,140.8252464,103.9102864,496.5645212,465.0439235,215.7046728,107.3570084,329.3700918,1117.475697
71848,PARK AVENUE RESERVE,7200,2015,1106,646,167,627,2546,136.3999977,148.3999977,157.2999992,95.89999771,537.9999923,463.999999,211.199999,105.1000006,322.6000004,1102.899999
70404,DONCASTER RESERVE,12485,2015,1473,701,180,952,3306,146.9000015,169.0000038,164.4000015,106.1000004,586.4000072,462.2999989,208.4999993,103.2000005,321.2999994,1095.299998
1153795,SIR ROBERT MENZIES RESERVE,9169,2015,1517,882,74,709,3182,130.5999985,145.8000011,150.7999992,97.49999809,524.6999969,461.0000001,214.9999998,110.4000002,325.4000013,1111.800001
72025,RAEBURN RESERVE,15545,2015,0,0,0,0,0,118.7999992,120.6000004,129.7000008,98,467.1000004,465.9999999,216.3999995,108.4,330.5,1121.299999
71308,LAURA DOUGLAS RESERVE,13932,2015,23,68,119,30,240,121.0999985,116.6000004,132.9999962,86.30000114,456.9999962,471.8000004,212.8999989,102.4999997,329.3999996,1116.599999
71450,MAYFIELD PARK,11815,2015,4,14,22,12,52,126.3000031,138.2000046,166.7000008,99.59999847,530.800007,458.2999991,210.4999992,107.8000004,320.1999998,1096.799999
71064,JACK GINIFER RESERVE,12068,2015,191,553,211,633,1588,117.5,115.8999996,121,93.79999924,448.1999988,468.399999,217.4000003,106.3999998,332.4999997,1124.699999
1316484,MCDONELL PARK,23041,2015,781,560,270,2084,3695,119,134.7000027,142.5,104.7999992,501.0000019,464.8999992,215.6000008,107.2000002,329.1999996,1116.9
642039,WATERVIEW RECREATION RESERVE,36265,2015,0,0,0,0,0,117.4999981,132.8999996,166.9000015,105.2000008,522.5,474.1000007,208.8000011,97.30000013,325.1000016,1105.300004
1010757,CROYDON PARK,15654,2015,196,286,282,649,1413,142.2999992,181.2999992,251.7000008,116.3000011,691.6000003,462.2000016,206.5999994,100.6999999,314.6000001,1084.100001
71628,MORTON PARK,27638,2015,367,244,55,178,844,146.9000015,169.0000038,164.4000015,106.1000004,586.4000072,462.2999989,208.4999993,103.2000005,321.2999994,1095.299998
69735,ESTHER PARK,19229,2015,0,0,0,0,0,142.2999992,181.2999992,251.7000008,116.3000011,691.6000003,462.2000016,206.5999994,100.6999999,314.6000001,1084.100001
80739,VICTORIA PARK,26337,2015,20,19,17,18,74,134.7999992,143.7000008,147.5999985,96.50000191,522.6000004,464.0999998,215.2999995,108.6000003,327.9000008,1115.9
1010695,C B SMITH RESERVE,15287,2015,54,55,50,10,169,114.7999992,123.1999989,132.4999981,95.30000114,465.7999973,467.7999989,215.3000002,105.3,329.7999996,1118.199999
635713,R G C COOK RESERVE,15820,2015,6,28,16,14,64,111.6000023,119.3999977,141.5000019,81.29999924,453.8000011,472.5999974,213.0000009,102.2000001,327.7000001,1115.499999
72517,SURPELLS COMMUNITY RESERVE,21069,2015,915,600,454,769,2738,127.0000038,146.3999996,136.5000038,107.1000023,517.0000095,470.4999982,212.3,103.6000001,323.4000001,1109.799998
70941,HENDERSON PARK,2526,2015,0,0,0,0,0,119,134.7000027,142.5,104.7999992,501.0000019,464.8999992,215.6000008,107.2000002,329.1999996,1116.9
629909,CRISPE PARK,17125,2015,1791,440,191,461,2883,114.5000038,134.0999985,146.1000004,108.3000031,503.0000058,468.3999989,213.2000002,104.5000002,329.0000007,1115.1
70053,CARLSON AVENUE RESERVE,14283,2015,3017,1303,347,426,5093,133.5385552,144.5133285,174.1018302,102.5933857,554.7470996,456.9937958,208.6495418,106.493795,317.7508649,1089.887998
1009808,A K LINES RESERVE,18447,2015,317,248,222,90,877,120.9000015,126.5999985,155.2000008,109.1000023,511.8000031,472.5999993,212.8000003,101.4999998,326.4000007,1113.3
1307236,OLINDA RECREATION RESERVE,12933,2015,395,130,191,1401,2117,195.5,292.7000008,362.2999992,190.0000038,1040.500004,423.4000001,180.8999995,84.59999964,292.2000006,981.0999998
71058,J E MOORE PARK,26661,2015,255,134,160,83,632,114.5000038,134.0999985,146.1000004,108.3000031,503.0000058,468.3999989,213.2000002,104.5000002,329.0000007,1115.1
69793,BELMONT PARK,4582,2015,263,331,196,263,1053,142.2999992,181.2999992,251.7000008,116.3000011,691.6000003,462.2000016,206.5999994,100.6999999,314.6000001,1084.100001
72284,SEDDON RESERVE,12660,2015,16,51,108,62,237,128.5000038,136.8999996,153.5999985,109.3000031,528.300005,466.3000008,213.5999993,105.6000003,327.100001,1112.600001
1246400,RINGWOOD NORTH RESERVE,17352,2015,1853,850,286,276,3265,155.8000031,188.1000023,227.2000008,127.8000011,698.9000073,460.8000019,205.5999999,99.79999978,314.7999999,1081.000001
71304,LARPENT RESERVE,15058,2015,0,0,0,0,0,144.2999992,165.3999996,184.5,104.6000023,598.8000011,457.9000004,206.3999998,103.6000005,319.1000005,1087.000001
1155908,PA/450 GRAND BOULEVARD CRAIGIEBURN 3064,6351,2015,0,6,2,0,8,127.2999992,103.7000008,140.0999947,98.40000153,469.4999962,473.3000008,208.1999992,96.80000001,325.299998,1103.599998
1010408,BARNGEONG RESERVE,49395,2015,0,0,0,0,0,140.8193048,180.6953826,249.2074979,115.4486019,686.1707872,462.7799401,206.8961383,100.6876608,314.698713,1085.062452
903055,THOMASTOWN EAST RECREATION RESERVE,32297,2015,12,20,38,58,128,125,140.3000011,159.3999977,127.7000008,552.3999996,469.6000004,211.1000006,103.1000001,327.4000007,1111.200002
982775,WOORI YALLOCK RESERVE,14670,2015,2257,302,112,756,3427,171.0999985,262.1999969,289.3999939,156.1000023,878.7999916,454.1000007,199.5000004,93.99999986,305.9000011,1053.500002
902907,HUSKISSON RECREATION RESERVE,13415,2015,29,61,70,81,241,111.6000023,119.3999977,141.5000019,81.29999924,453.8000011,472.5999974,213.0000009,102.2000001,327.7000001,1115.499999
990802,ESSEX HEIGHTS RESERVE,12808,2015,1320,712,295,903,3230,133.3999977,151.7999992,165.5000038,98.89999962,549.6000003,459.5000015,210.3999991,106.5000004,321.8000003,1098.200001
70730,GIBB RESERVE,17276,2015,75,92,86,71,324,121.0999985,116.6000004,132.9999962,86.30000114,456.9999962,471.8000004,212.8999989,102.4999997,329.3999996,1116.599999
1140246,ARENA RECREATION RESERVE,36308,2015,0,0,0,0,0,130.7000008,109.5000019,138.0000019,97.70000076,475.9000054,470.4000012,210.9999993,100.2000002,326.2000011,1107.800002
1009773,SHELLEY PARK,14495,2015,0,2,1,1,4,128.5000038,136.8999996,153.5999985,109.3000031,528.300005,466.3000008,213.5999993,105.6000003,327.100001,1112.600001
72353,SIMPSON PARK,16103,2015,0,0,0,0,0,167.4351172,191.7453427,192.6169222,116.902356,668.6997381,462.1821735,207.3076016,101.5950216,317.8809949,1088.965792
70475,EAST RINGWOOD RESERVE,24410,2015,732,422,444,226,1824,155.8000031,188.1000023,227.2000008,127.8000011,698.9000073,460.8000019,205.5999999,99.79999978,314.7999999,1081.000001
999307,STRADBROKE PARK,29293,2015,0,0,0,0,0,134.7999992,143.7000008,147.5999985,96.50000191,522.6000004,464.0999998,215.2999995,108.6000003,327.9000008,1115.9
69883,BORONIA GROVE RESERVE,11473,2015,0,0,0,0,0,146.9000015,169.0000038,164.4000015,106.1000004,586.4000072,462.2999989,208.4999993,103.2000005,321.2999994,1095.299998
70224,COLMAN PARK,10098,2015,982,1269,205,726,3182,140.2000008,173.1000023,216.7000046,121.6000004,651.6000081,466.3000018,210.3999992,101.3999998,317.1999984,1095.299999
70485,EASTFIELD PARK,11884,2015,552,512,212,1779,3055,144.0730048,182.1930689,248.4823249,117.8103388,692.5587374,462.0161344,206.4686658,100.5817996,314.6262668,1083.692867
986448,ATC COOK RESERVE,22975,2015,5562,2508,499,681,9250,117.5,115.8999996,121,93.79999924,448.1999988,468.399999,217.4000003,106.3999998,332.4999997,1124.699999
71075,JAMES RESERVE,7381,2015,22,29,16,14,81,128.5000038,136.8999996,153.5999985,109.3000031,528.300005,466.3000008,213.5999993,105.6000003,327.100001,1112.600001
1009728,BANYULE FLATS,28110,2015,28,41,52,7,128,120.7000008,122.6000023,146.8000031,89.09999847,479.2000047,470.4999994,213.800001,105.4000001,326.0000012,1115.700002
80914,WILSONS ROAD RESERVE,12277,2015,1289,1856,283,167,3595,136.3999977,148.3999977,157.2999992,95.89999771,537.9999923,463.999999,211.199999,105.1000006,322.6000004,1102.899999
70132,CHEONG PARK,15715,2015,0,0,0,0,0,155.8000031,188.1000023,227.2000008,127.8000011,698.9000073,460.8000019,205.5999999,99.79999978,314.7999999,1081.000001
998870,HARTWELL SPORTS GROUND,20488,2015,0,0,0,0,0,133.3999977,151.7999992,165.5000038,98.89999962,549.6000003,459.5000015,210.3999991,106.5000004,321.8000003,1098.200001
72345,SILVAN RECREATION GROUND,11050,2015,542,1849,960,881,4232,162.6000023,262.8000031,339.5,157.6999969,922.6000023,443.2,194.899999,92.79999998,300.2000021,1031.100001
986449,MARTIN RESERVE,16010,2015,159,123,96,46,424,114.7999992,123.1999989,132.4999981,95.30000114,465.7999973,467.7999989,215.3000002,105.3,329.7999996,1118.199999
70455,DUNSTAN RESERVE,20215,2015,2475,635,135,391,3636,118.7999992,120.6000004,129.7000008,98,467.1000004,465.9999999,216.3999995,108.4,330.5,1121.299999
982718,ELTHAM CENTRAL PARK,14914,2015,165,100,160,79,504,128.9000015,129.4999962,167.4999962,110.7999992,536.6999931,474.2999995,212.7000009,101.4,324.5000008,1112.900001
71600,MOOROOLBARK HEIGHTS RESERVE,15139,2015,661,396,211,2035,3303,156.1442707,210.3392027,288.1678325,126.9026863,781.5539922,455.5142309,201.5350218,96.7155511,309.6700892,1063.434893
70020,CALOOLA RESERVE,12819,2015,0,0,0,0,0,126.3000031,138.2000046,166.7000008,99.59999847,530.800007,458.2999991,210.4999992,107.8000004,320.1999998,1096.799999
71193,KILSYTH RECREATION RESERVE,17810,2015,13,4,0,39,56,142.2999992,181.2999992,251.7000008,116.3000011,691.6000003,462.2000016,206.5999994,100.6999999,314.6000001,1084.100001
71380,LUM RESERVE,21358,2015,1138,648,86,576,2448,152.8960693,155.1365153,198.7516932,116.1348346,622.9191124,458.7039344,208.4567408,106.4853935,315.5191013,1089.16517
75866,HEALESVILLE SHOWGROUNDS AND SPORTING COMPLEX,53452,2015,359,223,232,117,931,150.2999992,239.2000046,281.6000061,150.3000031,821.400013,462.3999997,202.5999993,93,312.2000009,1070.2
763311,A F WALKER RECREATION RESERVE,16263,2015,771,1088,147,1527,3533,130.0596628,130.3298344,171.0934979,104.3429293,535.8259244,482.2858133,209.1927245,95.1941789,325.6876314,1112.360348
634709,ROXBURGH PARK SPORTING FIELDS,33642,2015,82,67,73,32,254,121.0999985,116.6000004,132.9999962,86.30000114,456.9999962,471.8000004,212.8999989,102.4999997,329.3999996,1116.599999
71653,MOUNT EVELYN RECREATION RESERVE,17786,2015,0,0,0,0,0,167.0000038,242.5999985,332.2000008,139.0999985,880.9000016,444.5999985,194.6999995,92.59999976,302.6999994,1034.599997
80853,WELLINGTON RESERVE,18113,2015,0,0,0,0,0,126.5,148.8000011,161.0000038,88.10000038,524.4000053,458.800003,209.499999,108.3000004,317.6000007,1094.200003
70095,CENTRAL PARK,24367,2015,214,163,98,149,624,130.5999985,145.8000011,150.7999992,97.49999809,524.6999969,461.0000001,214.9999998,110.4000002,325.4000013,1111.800001
77376,CANTERBURY SPORTS GROUND,12816,2015,0,0,0,0,0,136.3999977,148.3999977,157.2999992,95.89999771,537.9999923,463.999999,211.199999,105.1000006,322.6000004,1102.899999
72395,SOUTHERN RESERVE,14622,2015,1272,202,149,1219,2842,149.3999977,166.7000027,187.6000023,100.6999998,604.4000025,457.6000015,208.0999996,107.4000001,313.9999994,1087.100001
72424,SPRINGFIELD PARK,19056,2015,643,974,211,1172,3000,146.9000015,169.0000038,164.4000015,106.1000004,586.4000072,462.2999989,208.4999993,103.2000005,321.2999994,1095.299998
69659,ATKINSON RESERVE,7149,2015,165,103,487,203,958,125,140.3000011,159.3999977,127.7000008,552.3999996,469.6000004,211.1000006,103.1000001,327.4000007,1111.200002
76749,BALFE PARK,6632,2015,2409,641,195,389,3634,120.4949914,132.8096416,141.3633122,103.5397589,498.2077041,464.5787615,215.9583045,107.7559886,329.051736,1117.344791
75823,YARRA GLEN RECREATION RESERVE,28974,2015,6259,1814,125,648,8846,133.4976404,174.7195252,203.8589132,113.8318158,625.9078946,473.9079724,211.68283,99.44141529,319.7909667,1104.823184
70632,FOREST HILL RESERVE,10933,2015,1261,824,287,724,3096,152.7198998,177.454388,197.3418617,109.0219635,636.538113,458.6874725,207.0663227,103.8422999,318.0702287,1087.666324
986707,MOOMBA PARK,14253,2015,224,530,518,79,1351,114.6093581,130.1267329,141.1425304,103.561245,489.4398664,468.181287,213.9654918,104.791616,329.2916161,1116.230011
70446,DUFFY STREET RECREATION RESERVE,7848,2015,5,20,33,7,65,111.6000023,119.3999977,141.5000019,81.29999924,453.8000011,472.5999974,213.0000009,102.2000001,327.7000001,1115.499999
70982,HOLBROOK RESERVE,7994,2015,26,11,10,4,51,118.7999992,120.6000004,129.7000008,98,467.1000004,465.9999999,216.3999995,108.4,330.5,1121.299999
76487,AH CAP RESERVE,22419,2015,16,15,15,6,52,119,134.7000027,142.5,104.7999992,501.0000019,464.8999992,215.6000008,107.2000002,329.1999996,1116.9
1009821,PARTINGTONS FLAT RESERVE,12929,2015,0,0,0,0,0,120.9000015,126.5999985,155.2000008,109.1000023,511.8000031,472.5999993,212.8000003,101.4999998,326.4000007,1113.3
982749,MELBA PARK,19367,2015,49,44,0,104,197,122.3999977,183.5999947,216.6000004,98.69999695,621.2999898,465.7000003,207.3999998,99.0999999,312.2000004,1084.4
71657,MT WAVERLEY RESERVE,15840,2015,1136,604,232,764,2736,144.2999992,165.3999996,184.5,104.6000023,598.8000011,457.9000004,206.3999998,103.6000005,319.1000005,1087.000001
1009745,SIMMS ROAD RESERVE,4853,2015,0,0,0,0,0,120.9000015,126.5999985,155.2000008,109.1000023,511.8000031,472.5999993,212.8000003,101.4999998,326.4000007,1113.3
990768,FINDON RESERVE,30736,2015,1756,1251,332,4759,8098,118.3000031,126.4000015,156.0000038,101.7000027,502.4000111,470.6999986,211.3000008,100.1,326.1999986,1108.299998
69987,BURGUNDY DRIVE RESERVE,9220,2015,1,0,0,1,2,136.3999977,148.3999977,157.2999992,95.89999771,537.9999923,463.999999,211.199999,105.1000006,322.6000004,1102.899999
635395,KELYNACK RESERVE,13898,2015,394,1138,166,330,2028,118.4999981,126.2999992,167.2999973,112.0000019,524.0999965,470.5999988,210.0000014,99.29999998,324.6999992,1104.599999
69606,ANTHONY BEALE RESERVE,25118,2015,26,17,15,8,66,128.0167832,129.1798298,166.1420485,110.6123157,533.9509772,474.1123157,212.7110411,101.4110402,324.7097652,1112.944162
72579,THE 100 ACRES FLORA AND FAUNA RESERVE,13532,2015,721,1167,360,569,2817,150.6757043,179.2561938,196.3055947,121.1255847,647.3630775,464.9839352,208.8582457,101.462196,318.2375891,1093.541966
70840,GREYTHORN PARK,10715,2015,332,202,28,158,720,136.3999977,148.3999977,157.2999992,95.89999771,537.9999923,463.999999,211.199999,105.1000006,322.6000004,1102.899999
71515,MERRI PARK,8272,2015,579,485,475,2113,3652,119,134.7000027,142.5,104.7999992,501.0000019,464.8999992,215.6000008,107.2000002,329.1999996,1116.9
902959,MEADOW GLEN ATHLETICS CENTRE RESERVE,21600,2015,0,0,0,0,0,118.3000031,126.4000015,156.0000038,101.7000027,502.4000111,470.6999986,211.3000008,100.1,326.1999986,1108.299998
80801,WARBURTON RECREATION RESERVE,15262,2015,61,91,82,18,252,203.7999992,308.2000046,467.3000107,202.3000031,1181.600018,430.0999979,183.9,83.50000015,292.5000002,989.9999983
1155939,DF/575L CRAIGIEBURN ROAD CRAIGIEBURN 3064,31015,2015,0,0,0,0,0,130.7000008,109.5000019,138.0000019,97.70000076,475.9000054,470.4000012,210.9999993,100.2000002,326.2000011,1107.800002
69923,BRENTWOOD RESERVE,15805,2015,0,0,0,0,0,139.5999985,149.8000011,180.2999992,105.0999985,574.7999973,455.9000028,207.0999996,105.4000002,315.7000002,1084.100003
72669,MELROSE DRIVE RESERVE,12468,2015,0,0,0,0,0,114.7296036,99.20659322,112.7598495,86.83849492,413.5345412,469.9627882,219.673144,108.531073,334.631073,1132.798078
667095,HARVEST HOME RECREATION RESERVE,38433,2015,12130,34076,1388,4886,52480,116.0906285,117.8256399,150.2702147,86.28493133,470.4714144,472.9700005,210.7767417,99.32008502,325.5977906,1108.664618
70682,GABONIA AVENUE RESERVE,5848,2015,1841,791,107,84,2823,120.9000015,126.5999985,155.2000008,109.1000023,511.8000031,472.5999993,212.8000003,101.4999998,326.4000007,1113.3
70126,CHELSWORTH PARK,62070,2015,1,2,3,5,11,134.5461361,143.4259895,147.8417731,97.01578783,522.8296865,464.1886505,215.2314967,108.479113,327.8677642,1115.767024
70933,HEATHMONT PARK,17020,2015,1545,723,134,188,2590,156.8000031,171.4000015,217.6000023,117.1000013,662.9000082,460.2999985,208.3999993,104.0000005,316.9999992,1089.699998
999248,FROG HOLLOW RESERVE,11117,2015,2,2,2,2,8,130.5999985,145.8000011,150.7999992,97.49999809,524.6999969,461.0000001,214.9999998,110.4000002,325.4000013,1111.800001
634365,DRUMMOND STREET RESERVE,13510,2015,0,0,0,0,0,131.7000008,115.3000011,122.4999962,97.10000038,466.5999985,473.7000002,217.1000001,104.5999997,332.5999998,1128
71068,JACKSON RESERVE,26524,2015,1013,953,235,2409,4610,118.9999474,134.6962922,142.4966317,104.7982098,500.9910811,464.9002887,215.6002113,107.200316,329.2003417,1116.901158
911408,DIAMOND HILLS RESERVE,13955,2015,9,9,6,4,28,120.9000015,126.5999985,155.2000008,109.1000023,511.8000031,472.5999993,212.8000003,101.4999998,326.4000007,1113.3
71663,MULLUM MULLUM RESERVE,29037,2015,3405,1421,318,418,5562,155.8000031,188.1000023,227.2000008,127.8000011,698.9000073,460.8000019,205.5999999,99.79999978,314.7999999,1081.000001
1153808,PERCY TREYVAUD MEMORIAL PARK,16307,2015,0,0,0,0,0,126.3000031,138.2000046,166.7000008,99.59999847,530.800007,458.2999991,210.4999992,107.8000004,320.1999998,1096.799999
70694,GARDINER PARK,12513,2015,1332,548,132,916,2928,130.5999985,145.8000011,150.7999992,97.49999809,524.6999969,461.0000001,214.9999998,110.4000002,325.4000013,1111.800001
636737,D S AITKEN RESERVE,17172,2015,0,0,0,0,0,121.2999992,110.7999992,138.2999992,83.5,453.8999976,472.0999998,211.5,99.50000036,326.8000001,1109.9
70963,HIGHBURY PARK,5537,2015,5,54,122,73,254,144.2999992,165.3999996,184.5,104.6000023,598.8000011,457.9000004,206.3999998,103.6000005,319.1000005,1087.000001
80981,YARRAMBAT PARK,7548,2015,0,0,0,0,0,123.064904,144.5507952,178.4976425,113.717206,559.8305477,474.5026996,209.6055224,97.62829954,322.6285009,1104.365022
999306,LEIGH PARK,11386,2015,344,279,9,74,706,136.3999977,148.3999977,157.2999992,95.89999771,537.9999923,463.999999,211.199999,105.1000006,322.6000004,1102.899999
71897,PETTYS RESERVE,17170,2015,0,0,0,0,0,127.0000038,146.3999996,136.5000038,107.1000023,517.0000095,470.4999982,212.3,103.6000001,323.4000001,1109.799998
72060,RESERVOIR RESERVE,8379,2015,79,27,22,74,202,134.7999992,143.7000008,147.5999985,96.50000191,522.6000004,464.0999998,215.2999995,108.6000003,327.9000008,1115.9
1307446,WESBURN PARK,24336,2015,8,4,3,1,16,194.5000038,315.2000122,383.2999992,186.7999992,1079.800014,442.3999995,191.9999989,87.60000017,299.5000004,1021.499999
70661,FREEWAY RESERVE,37723,2015,595,570,276,301,1742,139.5999985,149.8000011,180.2999992,105.0999985,574.7999973,455.9000028,207.0999996,105.4000002,315.7000002,1084.100003
635600,NELSON ROAD RESERVE,10326,2015,27,55,59,56,197,122.3999977,183.5999947,216.6000004,98.69999695,621.2999898,465.7000003,207.3999998,99.0999999,312.2000004,1084.4
1241853,KANGAROO GROUND OVAL,12545,2015,33,22,26,14,95,134.8999996,148,187.2000008,126.0999985,596.1999989,468.2000004,208.7000003,98.89999953,318.999999,1094.799999
1010709,LAURIMER RECREATION RESERVE SPORTSFIELD,35345,2015,0,0,0,0,0,123.7999992,147.2999973,180.4999962,114.7000008,566.2999935,474.7000013,209.7000002,97.4999998,322.4000006,1104.300002
